**** Molotov v2.4. Happy breaking! ****
Loading extension 'bzt.resources.molotov_ext'
Preparing 10 workers...
OK
SUCCESSES: 0 | FAILURES: 0 | WORKERS: 0
SUCCESSES: 0 | FAILURES: 0 | WORKERS: 1
SUCCESSES: 0 | FAILURES: 0 | WORKERS: 1
SUCCESSES: 0 | FAILURES: 0 | WORKERS: 1
SUCCESSES: 0 | FAILURES: 0 | WORKERS: 1
SUCCESSES: 1117 | FAILURES: 220 | WORKERS: 9
SUCCESSES: 1120 | FAILURES: 220 | WORKERS: 9
SUCCESSES: 1122 | FAILURES: 220 | WORKERS: 9
SUCCESSES: 1122 | FAILURES: 220 | WORKERS: 9
SUCCESSES: 1124 | FAILURES: 220 | WORKERS: 9
SUCCESSES: 1125 | FAILURES: 220 | WORKERS: 9
SUCCESSES: 1125 | FAILURES: 220 | WORKERS: 9
SUCCESSES: 1127 | FAILURES: 220 | WORKERS: 9
SUCCESSES: 1128 | FAILURES: 220 | WORKERS: 9
SUCCESSES: 1132 | FAILURES: 221 | WORKERS: 9
SUCCESSES: 1135 | FAILURES: 221 | WORKERS: 9
SUCCESSES: 1136 | FAILURES: 222 | WORKERS: 9
SUCCESSES: 1136 | FAILURES: 222 | WORKERS: 9
SUCCESSES: 1137 | FAILURES: 222 | WORKERS: 9
SUCCESSES: 1137 | FAILURES: 222 | WORKERS: 9
SUCCESSES: 1137 | FAILURES: 222 | WORKERS: 9
SUCCESSES: 1138 | FAILURES: 222 | WORKERS: 9
SUCCESSES: 1140 | FAILURES: 222 | WORKERS: 9
SUCCESSES: 1143 | FAILURES: 223 | WORKERS: 9
SUCCESSES: 1145 | FAILURES: 223 | WORKERS: 9
SUCCESSES: 1149 | FAILURES: 224 | WORKERS: 9
SUCCESSES: 1151 | FAILURES: 224 | WORKERS: 9
SUCCESSES: 1151 | FAILURES: 224 | WORKERS: 9
SUCCESSES: 1152 | FAILURES: 224 | WORKERS: 9
SUCCESSES: 1153 | FAILURES: 224 | WORKERS: 9
SUCCESSES: 1154 | FAILURES: 224 | WORKERS: 9
SUCCESSES: 1154 | FAILURES: 224 | WORKERS: 9
SUCCESSES: 1156 | FAILURES: 224 | WORKERS: 9
SUCCESSES: 1156 | FAILURES: 224 | WORKERS: 9
SUCCESSES: 1160 | FAILURES: 224 | WORKERS: 9
SUCCESSES: 1161 | FAILURES: 224 | WORKERS: 9
SUCCESSES: 1162 | FAILURES: 224 | WORKERS: 9
SUCCESSES: 1162 | FAILURES: 224 | WORKERS: 9
SUCCESSES: 1164 | FAILURES: 224 | WORKERS: 9
SUCCESSES: 1166 | FAILURES: 225 | WORKERS: 8
SUCCESSES: 1166 | FAILURES: 226 | WORKERS: 8
SUCCESSES: 1166 | FAILURES: 226 | WORKERS: 8
SUCCESSES: 1166 | FAILURES: 226 | WORKERS: 8
SUCCESSES: 1167 | FAILURES: 227 | WORKERS: 8
SUCCESSES: 1169 | FAILURES: 227 | WORKERS: 8
SUCCESSES: 1170 | FAILURES: 228 | WORKERS: 8
SUCCESSES: 1173 | FAILURES: 228 | WORKERS: 8
SUCCESSES: 1174 | FAILURES: 229 | WORKERS: 8
SUCCESSES: 1174 | FAILURES: 229 | WORKERS: 8
SUCCESSES: 1174 | FAILURES: 229 | WORKERS: 8
SUCCESSES: 1175 | FAILURES: 229 | WORKERS: 8
SUCCESSES: 1175 | FAILURES: 229 | WORKERS: 8
SUCCESSES: 1177 | FAILURES: 229 | WORKERS: 8
SUCCESSES: 1179 | FAILURES: 229 | WORKERS: 8
SUCCESSES: 1181 | FAILURES: 229 | WORKERS: 8
SUCCESSES: 1184 | FAILURES: 230 | WORKERS: 8
SUCCESSES: 1185 | FAILURES: 230 | WORKERS: 8
SUCCESSES: 1186 | FAILURES: 230 | WORKERS: 8
SUCCESSES: 1188 | FAILURES: 230 | WORKERS: 8
SUCCESSES: 1188 | FAILURES: 230 | WORKERS: 8
SUCCESSES: 1189 | FAILURES: 230 | WORKERS: 8
SUCCESSES: 1190 | FAILURES: 231 | WORKERS: 8
SUCCESSES: 1194 | FAILURES: 232 | WORKERS: 8
SUCCESSES: 1194 | FAILURES: 233 | WORKERS: 8
SUCCESSES: 1196 | FAILURES: 233 | WORKERS: 8
SUCCESSES: 1196 | FAILURES: 233 | WORKERS: 8
SUCCESSES: 1196 | FAILURES: 233 | WORKERS: 8
SUCCESSES: 1197 | FAILURES: 233 | WORKERS: 8
SUCCESSES: 1197 | FAILURES: 233 | WORKERS: 8
SUCCESSES: 1199 | FAILURES: 233 | WORKERS: 8
SUCCESSES: 1199 | FAILURES: 233 | WORKERS: 8
SUCCESSES: 1202 | FAILURES: 233 | WORKERS: 8
SUCCESSES: 1204 | FAILURES: 234 | WORKERS: 8
SUCCESSES: 1206 | FAILURES: 234 | WORKERS: 8
SUCCESSES: 1206 | FAILURES: 234 | WORKERS: 8
SUCCESSES: 1207 | FAILURES: 234 | WORKERS: 8
SUCCESSES: 1207 | FAILURES: 234 | WORKERS: 8
SUCCESSES: 1209 | FAILURES: 234 | WORKERS: 8
SUCCESSES: 1210 | FAILURES: 234 | WORKERS: 8
SUCCESSES: 1211 | FAILURES: 234 | WORKERS: 8
SUCCESSES: 1213 | FAILURES: 234 | WORKERS: 8
SUCCESSES: 1214 | FAILURES: 235 | WORKERS: 8
SUCCESSES: 1215 | FAILURES: 235 | WORKERS: 8
SUCCESSES: 1215 | FAILURES: 235 | WORKERS: 8
SUCCESSES: 1216 | FAILURES: 235 | WORKERS: 8
SUCCESSES: 1219 | FAILURES: 235 | WORKERS: 8
SUCCESSES: 1219 | FAILURES: 235 | WORKERS: 8
SUCCESSES: 1220 | FAILURES: 235 | WORKERS: 8
SUCCESSES: 1221 | FAILURES: 236 | WORKERS: 7
SUCCESSES: 1222 | FAILURES: 237 | WORKERS: 7
SUCCESSES: 1224 | FAILURES: 238 | WORKERS: 7
SUCCESSES: 1224 | FAILURES: 238 | WORKERS: 7
SUCCESSES: 1225 | FAILURES: 238 | WORKERS: 7
SUCCESSES: 1226 | FAILURES: 238 | WORKERS: 7
SUCCESSES: 1229 | FAILURES: 238 | WORKERS: 7
SUCCESSES: 1230 | FAILURES: 238 | WORKERS: 7
SUCCESSES: 1230 | FAILURES: 238 | WORKERS: 7
SUCCESSES: 1233 | FAILURES: 238 | WORKERS: 7
SUCCESSES: 1233 | FAILURES: 238 | WORKERS: 7
SUCCESSES: 1234 | FAILURES: 238 | WORKERS: 7
SUCCESSES: 1235 | FAILURES: 238 | WORKERS: 7
SUCCESSES: 1238 | FAILURES: 238 | WORKERS: 7
SUCCESSES: 1238 | FAILURES: 238 | WORKERS: 7
SUCCESSES: 1239 | FAILURES: 239 | WORKERS: 7
SUCCESSES: 1240 | FAILURES: 239 | WORKERS: 7
SUCCESSES: 1242 | FAILURES: 239 | WORKERS: 7
SUCCESSES: 1242 | FAILURES: 239 | WORKERS: 7
SUCCESSES: 1242 | FAILURES: 239 | WORKERS: 7
SUCCESSES: 1243 | FAILURES: 239 | WORKERS: 7
SUCCESSES: 1244 | FAILURES: 239 | WORKERS: 7
SUCCESSES: 1246 | FAILURES: 239 | WORKERS: 7
SUCCESSES: 1246 | FAILURES: 240 | WORKERS: 7
SUCCESSES: 1247 | FAILURES: 240 | WORKERS: 7
SUCCESSES: 1247 | FAILURES: 240 | WORKERS: 7
SUCCESSES: 1248 | FAILURES: 240 | WORKERS: 7
SUCCESSES: 1251 | FAILURES: 242 | WORKERS: 7
SUCCESSES: 1252 | FAILURES: 243 | WORKERS: 7
SUCCESSES: 1254 | FAILURES: 243 | WORKERS: 7
SUCCESSES: 1254 | FAILURES: 243 | WORKERS: 7
SUCCESSES: 1254 | FAILURES: 243 | WORKERS: 7
SUCCESSES: 1254 | FAILURES: 243 | WORKERS: 7
SUCCESSES: 1254 | FAILURES: 243 | WORKERS: 7
SUCCESSES: 1254 | FAILURES: 243 | WORKERS: 7
SUCCESSES: 1256 | FAILURES: 244 | WORKERS: 7
SUCCESSES: 1259 | FAILURES: 244 | WORKERS: 7
SUCCESSES: 1262 | FAILURES: 245 | WORKERS: 7
SUCCESSES: 1264 | FAILURES: 245 | WORKERS: 7
SUCCESSES: 1264 | FAILURES: 245 | WORKERS: 7
SUCCESSES: 1264 | FAILURES: 245 | WORKERS: 7
SUCCESSES: 1264 | FAILURES: 245 | WORKERS: 7
SUCCESSES: 1264 | FAILURES: 245 | WORKERS: 7
SUCCESSES: 1265 | FAILURES: 245 | WORKERS: 7
SUCCESSES: 1266 | FAILURES: 245 | WORKERS: 7
SUCCESSES: 1269 | FAILURES: 247 | WORKERS: 6
SUCCESSES: 1270 | FAILURES: 249 | WORKERS: 6
SUCCESSES: 1271 | FAILURES: 249 | WORKERS: 6
SUCCESSES: 1272 | FAILURES: 249 | WORKERS: 6
SUCCESSES: 1272 | FAILURES: 249 | WORKERS: 6
SUCCESSES: 1272 | FAILURES: 249 | WORKERS: 6
SUCCESSES: 1272 | FAILURES: 249 | WORKERS: 6
SUCCESSES: 1272 | FAILURES: 249 | WORKERS: 6
SUCCESSES: 1274 | FAILURES: 250 | WORKERS: 6
SUCCESSES: 1276 | FAILURES: 251 | WORKERS: 6
SUCCESSES: 1276 | FAILURES: 251 | WORKERS: 6
SUCCESSES: 1276 | FAILURES: 251 | WORKERS: 6
SUCCESSES: 1276 | FAILURES: 251 | WORKERS: 6
SUCCESSES: 1276 | FAILURES: 251 | WORKERS: 6
SUCCESSES: 1276 | FAILURES: 251 | WORKERS: 6
SUCCESSES: 1276 | FAILURES: 251 | WORKERS: 6
SUCCESSES: 1279 | FAILURES: 251 | WORKERS: 6
SUCCESSES: 1284 | FAILURES: 251 | WORKERS: 6
SUCCESSES: 1286 | FAILURES: 251 | WORKERS: 6
SUCCESSES: 1288 | FAILURES: 251 | WORKERS: 6
SUCCESSES: 1288 | FAILURES: 251 | WORKERS: 6
SUCCESSES: 1288 | FAILURES: 251 | WORKERS: 6
SUCCESSES: 1288 | FAILURES: 251 | WORKERS: 6
SUCCESSES: 1288 | FAILURES: 251 | WORKERS: 6
SUCCESSES: 1288 | FAILURES: 251 | WORKERS: 6
SUCCESSES: 1290 | FAILURES: 251 | WORKERS: 6
SUCCESSES: 1292 | FAILURES: 251 | WORKERS: 6
SUCCESSES: 1293 | FAILURES: 252 | WORKERS: 6
SUCCESSES: 1293 | FAILURES: 252 | WORKERS: 6
SUCCESSES: 1293 | FAILURES: 252 | WORKERS: 6
SUCCESSES: 1293 | FAILURES: 252 | WORKERS: 6
SUCCESSES: 1293 | FAILURES: 252 | WORKERS: 6
SUCCESSES: 1293 | FAILURES: 252 | WORKERS: 6
SUCCESSES: 1293 | FAILURES: 252 | WORKERS: 6
SUCCESSES: 1293 | FAILURES: 252 | WORKERS: 6
SUCCESSES: 1297 | FAILURES: 252 | WORKERS: 6
SUCCESSES: 1297 | FAILURES: 254 | WORKERS: 6
SUCCESSES: 1298 | FAILURES: 254 | WORKERS: 6
SUCCESSES: 1299 | FAILURES: 254 | WORKERS: 6
SUCCESSES: 1300 | FAILURES: 254 | WORKERS: 6
SUCCESSES: 1300 | FAILURES: 254 | WORKERS: 6
SUCCESSES: 1300 | FAILURES: 254 | WORKERS: 6
SUCCESSES: 1300 | FAILURES: 254 | WORKERS: 6
SUCCESSES: 1301 | FAILURES: 254 | WORKERS: 6
SUCCESSES: 1304 | FAILURES: 254 | WORKERS: 6
SUCCESSES: 1304 | FAILURES: 256 | WORKERS: 6
SUCCESSES: 1307 | FAILURES: 256 | WORKERS: 6
SUCCESSES: 1307 | FAILURES: 256 | WORKERS: 6
SUCCESSES: 1307 | FAILURES: 256 | WORKERS: 6
SUCCESSES: 1307 | FAILURES: 256 | WORKERS: 6
SUCCESSES: 1307 | FAILURES: 256 | WORKERS: 6
SUCCESSES: 1307 | FAILURES: 256 | WORKERS: 6
SUCCESSES: 1308 | FAILURES: 256 | WORKERS: 6
SUCCESSES: 1308 | FAILURES: 256 | WORKERS: 6
SUCCESSES: 1309 | FAILURES: 257 | WORKERS: 5
SUCCESSES: 1310 | FAILURES: 258 | WORKERS: 5
SUCCESSES: 1310 | FAILURES: 259 | WORKERS: 5
SUCCESSES: 1310 | FAILURES: 259 | WORKERS: 5
SUCCESSES: 1310 | FAILURES: 259 | WORKERS: 5
SUCCESSES: 1310 | FAILURES: 259 | WORKERS: 5
SUCCESSES: 1310 | FAILURES: 259 | WORKERS: 5
SUCCESSES: 1310 | FAILURES: 260 | WORKERS: 5
SUCCESSES: 1310 | FAILURES: 260 | WORKERS: 5
SUCCESSES: 1314 | FAILURES: 260 | WORKERS: 5
SUCCESSES: 1316 | FAILURES: 260 | WORKERS: 5
SUCCESSES: 1317 | FAILURES: 260 | WORKERS: 5
SUCCESSES: 1317 | FAILURES: 260 | WORKERS: 5
SUCCESSES: 1317 | FAILURES: 260 | WORKERS: 5
SUCCESSES: 1317 | FAILURES: 260 | WORKERS: 5
SUCCESSES: 1317 | FAILURES: 261 | WORKERS: 5
SUCCESSES: 1317 | FAILURES: 261 | WORKERS: 5
SUCCESSES: 1319 | FAILURES: 261 | WORKERS: 5
SUCCESSES: 1321 | FAILURES: 261 | WORKERS: 5
SUCCESSES: 1323 | FAILURES: 261 | WORKERS: 5
SUCCESSES: 1324 | FAILURES: 261 | WORKERS: 5
SUCCESSES: 1324 | FAILURES: 261 | WORKERS: 5
SUCCESSES: 1324 | FAILURES: 261 | WORKERS: 5
SUCCESSES: 1324 | FAILURES: 261 | WORKERS: 5
SUCCESSES: 1325 | FAILURES: 261 | WORKERS: 5
SUCCESSES: 1325 | FAILURES: 261 | WORKERS: 5
SUCCESSES: 1326 | FAILURES: 261 | WORKERS: 5
SUCCESSES: 1328 | FAILURES: 261 | WORKERS: 5
SUCCESSES: 1328 | FAILURES: 261 | WORKERS: 5
SUCCESSES: 1329 | FAILURES: 262 | WORKERS: 5
SUCCESSES: 1329 | FAILURES: 262 | WORKERS: 5
SUCCESSES: 1329 | FAILURES: 262 | WORKERS: 5
SUCCESSES: 1329 | FAILURES: 262 | WORKERS: 5
SUCCESSES: 1329 | FAILURES: 263 | WORKERS: 5
SUCCESSES: 1329 | FAILURES: 263 | WORKERS: 5
SUCCESSES: 1329 | FAILURES: 263 | WORKERS: 5
SUCCESSES: 1330 | FAILURES: 263 | WORKERS: 5
SUCCESSES: 1330 | FAILURES: 264 | WORKERS: 5
SUCCESSES: 1330 | FAILURES: 265 | WORKERS: 5
SUCCESSES: 1330 | FAILURES: 266 | WORKERS: 5
SUCCESSES: 1331 | FAILURES: 266 | WORKERS: 5
SUCCESSES: 1331 | FAILURES: 266 | WORKERS: 5
SUCCESSES: 1331 | FAILURES: 266 | WORKERS: 5
SUCCESSES: 1331 | FAILURES: 266 | WORKERS: 5
SUCCESSES: 1332 | FAILURES: 266 | WORKERS: 5
SUCCESSES: 1332 | FAILURES: 267 | WORKERS: 4
SUCCESSES: 1334 | FAILURES: 268 | WORKERS: 4
SUCCESSES: 1336 | FAILURES: 268 | WORKERS: 4
SUCCESSES: 1336 | FAILURES: 268 | WORKERS: 4
SUCCESSES: 1336 | FAILURES: 268 | WORKERS: 4
SUCCESSES: 1336 | FAILURES: 268 | WORKERS: 4
SUCCESSES: 1336 | FAILURES: 268 | WORKERS: 4
SUCCESSES: 1336 | FAILURES: 268 | WORKERS: 4
SUCCESSES: 1336 | FAILURES: 268 | WORKERS: 4
SUCCESSES: 1337 | FAILURES: 268 | WORKERS: 4
SUCCESSES: 1340 | FAILURES: 269 | WORKERS: 4
SUCCESSES: 1342 | FAILURES: 269 | WORKERS: 4
SUCCESSES: 1343 | FAILURES: 269 | WORKERS: 4
SUCCESSES: 1343 | FAILURES: 269 | WORKERS: 4
SUCCESSES: 1343 | FAILURES: 269 | WORKERS: 4
SUCCESSES: 1343 | FAILURES: 269 | WORKERS: 4
SUCCESSES: 1343 | FAILURES: 269 | WORKERS: 4
SUCCESSES: 1343 | FAILURES: 269 | WORKERS: 4
SUCCESSES: 1344 | FAILURES: 269 | WORKERS: 4
SUCCESSES: 1347 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1348 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1349 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1349 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1349 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1349 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1349 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1349 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1350 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1352 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1352 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1353 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1353 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1353 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1353 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1353 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1354 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1356 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1358 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1358 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1358 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1358 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1358 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1358 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1358 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1358 | FAILURES: 270 | WORKERS: 4
SUCCESSES: 1359 | FAILURES: 271 | WORKERS: 4
SUCCESSES: 1360 | FAILURES: 272 | WORKERS: 4
SUCCESSES: 1362 | FAILURES: 273 | WORKERS: 4
SUCCESSES: 1362 | FAILURES: 273 | WORKERS: 4
SUCCESSES: 1362 | FAILURES: 273 | WORKERS: 4
SUCCESSES: 1362 | FAILURES: 273 | WORKERS: 4
SUCCESSES: 1362 | FAILURES: 273 | WORKERS: 4
SUCCESSES: 1362 | FAILURES: 273 | WORKERS: 4
SUCCESSES: 1362 | FAILURES: 273 | WORKERS: 4
SUCCESSES: 1363 | FAILURES: 274 | WORKERS: 4
SUCCESSES: 1366 | FAILURES: 275 | WORKERS: 3
SUCCESSES: 1368 | FAILURES: 275 | WORKERS: 3
SUCCESSES: 1369 | FAILURES: 275 | WORKERS: 3
SUCCESSES: 1370 | FAILURES: 275 | WORKERS: 3
SUCCESSES: 1370 | FAILURES: 275 | WORKERS: 3
SUCCESSES: 1370 | FAILURES: 275 | WORKERS: 3
SUCCESSES: 1370 | FAILURES: 275 | WORKERS: 3
SUCCESSES: 1370 | FAILURES: 275 | WORKERS: 3
SUCCESSES: 1371 | FAILURES: 275 | WORKERS: 3
SUCCESSES: 1372 | FAILURES: 275 | WORKERS: 3
SUCCESSES: 1372 | FAILURES: 275 | WORKERS: 3
SUCCESSES: 1373 | FAILURES: 275 | WORKERS: 3
SUCCESSES: 1373 | FAILURES: 275 | WORKERS: 3
SUCCESSES: 1373 | FAILURES: 275 | WORKERS: 3
SUCCESSES: 1373 | FAILURES: 275 | WORKERS: 3
SUCCESSES: 1373 | FAILURES: 275 | WORKERS: 3
SUCCESSES: 1373 | FAILURES: 275 | WORKERS: 3
SUCCESSES: 1374 | FAILURES: 275 | WORKERS: 3
SUCCESSES: 1375 | FAILURES: 276 | WORKERS: 3
SUCCESSES: 1375 | FAILURES: 276 | WORKERS: 3
SUCCESSES: 1375 | FAILURES: 276 | WORKERS: 3
SUCCESSES: 1375 | FAILURES: 277 | WORKERS: 3
SUCCESSES: 1375 | FAILURES: 277 | WORKERS: 3
SUCCESSES: 1375 | FAILURES: 277 | WORKERS: 3
SUCCESSES: 1375 | FAILURES: 277 | WORKERS: 3
SUCCESSES: 1375 | FAILURES: 277 | WORKERS: 3
SUCCESSES: 1376 | FAILURES: 277 | WORKERS: 3
SUCCESSES: 1377 | FAILURES: 277 | WORKERS: 3
SUCCESSES: 1377 | FAILURES: 277 | WORKERS: 3
SUCCESSES: 1378 | FAILURES: 277 | WORKERS: 3
SUCCESSES: 1378 | FAILURES: 277 | WORKERS: 3
SUCCESSES: 1378 | FAILURES: 277 | WORKERS: 3
SUCCESSES: 1378 | FAILURES: 277 | WORKERS: 3
SUCCESSES: 1378 | FAILURES: 277 | WORKERS: 3
SUCCESSES: 1378 | FAILURES: 277 | WORKERS: 3
SUCCESSES: 1379 | FAILURES: 277 | WORKERS: 3
SUCCESSES: 1381 | FAILURES: 278 | WORKERS: 3
SUCCESSES: 1381 | FAILURES: 278 | WORKERS: 3
SUCCESSES: 1381 | FAILURES: 278 | WORKERS: 3
SUCCESSES: 1381 | FAILURES: 278 | WORKERS: 3
SUCCESSES: 1381 | FAILURES: 278 | WORKERS: 3
SUCCESSES: 1381 | FAILURES: 278 | WORKERS: 3
SUCCESSES: 1381 | FAILURES: 278 | WORKERS: 3
SUCCESSES: 1381 | FAILURES: 278 | WORKERS: 3
SUCCESSES: 1383 | FAILURES: 278 | WORKERS: 3
SUCCESSES: 1384 | FAILURES: 278 | WORKERS: 3
SUCCESSES: 1384 | FAILURES: 278 | WORKERS: 3
SUCCESSES: 1384 | FAILURES: 278 | WORKERS: 3
SUCCESSES: 1384 | FAILURES: 278 | WORKERS: 3
SUCCESSES: 1384 | FAILURES: 278 | WORKERS: 3
SUCCESSES: 1384 | FAILURES: 278 | WORKERS: 3
SUCCESSES: 1384 | FAILURES: 278 | WORKERS: 3
SUCCESSES: 1384 | FAILURES: 278 | WORKERS: 3
SUCCESSES: 1386 | FAILURES: 278 | WORKERS: 2
SUCCESSES: 1387 | FAILURES: 278 | WORKERS: 2
SUCCESSES: 1387 | FAILURES: 278 | WORKERS: 2
SUCCESSES: 1387 | FAILURES: 278 | WORKERS: 2
SUCCESSES: 1387 | FAILURES: 278 | WORKERS: 2
SUCCESSES: 1387 | FAILURES: 278 | WORKERS: 2
SUCCESSES: 1387 | FAILURES: 278 | WORKERS: 2
SUCCESSES: 1387 | FAILURES: 278 | WORKERS: 2
SUCCESSES: 1387 | FAILURES: 278 | WORKERS: 2
SUCCESSES: 1387 | FAILURES: 278 | WORKERS: 2
SUCCESSES: 1387 | FAILURES: 279 | WORKERS: 2
SUCCESSES: 1388 | FAILURES: 280 | WORKERS: 2
SUCCESSES: 1389 | FAILURES: 280 | WORKERS: 2
SUCCESSES: 1389 | FAILURES: 280 | WORKERS: 2
SUCCESSES: 1389 | FAILURES: 280 | WORKERS: 2
SUCCESSES: 1389 | FAILURES: 280 | WORKERS: 2
SUCCESSES: 1389 | FAILURES: 280 | WORKERS: 2
SUCCESSES: 1389 | FAILURES: 280 | WORKERS: 2
SUCCESSES: 1389 | FAILURES: 280 | WORKERS: 2
SUCCESSES: 1390 | FAILURES: 280 | WORKERS: 2
SUCCESSES: 1391 | FAILURES: 280 | WORKERS: 2
SUCCESSES: 1392 | FAILURES: 280 | WORKERS: 2
SUCCESSES: 1392 | FAILURES: 280 | WORKERS: 2
SUCCESSES: 1392 | FAILURES: 280 | WORKERS: 2
SUCCESSES: 1392 | FAILURES: 280 | WORKERS: 2
SUCCESSES: 1392 | FAILURES: 280 | WORKERS: 2
SUCCESSES: 1392 | FAILURES: 280 | WORKERS: 2
SUCCESSES: 1392 | FAILURES: 280 | WORKERS: 2
SUCCESSES: 1392 | FAILURES: 280 | WORKERS: 2
SUCCESSES: 1393 | FAILURES: 280 | WORKERS: 2
SUCCESSES: 1393 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1394 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1394 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1394 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1394 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1394 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1394 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1395 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1396 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1397 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1397 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1397 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1397 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1397 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1397 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1397 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1398 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1398 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1399 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1399 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1399 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1399 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1399 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1400 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1400 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1402 | FAILURES: 281 | WORKERS: 2
SUCCESSES: 1403 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1403 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1403 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1403 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1403 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1403 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1403 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1403 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1404 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1404 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1404 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1404 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1404 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1404 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1404 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1404 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1405 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1405 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1405 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1405 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1405 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1405 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1405 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1405 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1405 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1405 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1406 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1406 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1408 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1408 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1408 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1408 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1408 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1408 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1408 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1408 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1409 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1409 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1409 | FAILURES: 281 | WORKERS: 1
